OBJECTID,AAT_z,Pct_Canopy,Pct_Impervious,Distance_from_water_m,Elevation_m,POINT_X,POINT_Y,NDVI,Albedo,Location
34162,88.15,41.99,49.28,96.5,23.42,346164.66,274459.51,0.142865747,0.383083597,0
25340,88.56,10.85,81.12,76.15,25.2,346066.24,274459.51,0.136848107,0.350074917,0
11443,88.35,49.92,65.99,61.26,25.26,345967.81,274459.51,0.204212472,0.368698538,0
41632,88.03,12.84,98.51,54.72,24.86,345869.39,274459.51,0.126689151,0.357109457,0
42858,88,5.15,100,52.92,24.59,345770.96,274459.51,0.091721699,0.368806496,0
41185,88,0.91,100,51.7,24,345672.54,274459.51,0.122288816,0.415709019,0
40861,88,46.91,73.41,51.88,24.45,345574.11,274459.51,0.278669715,0.451166742,0
45455,88,97.69,0,52.82,26.14,345475.69,274459.51,0.442319721,0.435249954,0
42622,88,15.56,33.17,54.82,27.42,345377.26,274459.51,0.346413583,0.40193323,0
9300,88,29.84,31.43,60.24,27.94,345278.83,274459.51,0.315044701,0.411179028,0
38807,88,52.97,24.43,65.29,28.41,345180.41,274459.51,0.295681328,0.406107753,0
18122,88,54.37,42.53,67.52,28.3,345081.98,274459.51,0.282969683,0.409346893,0
40088,88,62.66,37.21,69.61,28.29,344983.56,274459.51,0.308829844,0.401931927,0
45897,88,20.98,75.3,72.08,27.83,344885.13,274459.51,0.254137814,0.407661535,0
34639,87.97,7.02,76.47,74.27,27.41,344786.71,274459.51,0.220246181,0.40023502,0
27161,87.4,13.55,61.6,75.35,25.17,344688.28,274459.51,0.242028385,0.388833843,0
45697,87.01,33.05,85.07,79.18,23.75,344589.86,274459.51,0.214583233,0.376952961,0
10561,87,53.18,46.72,85.13,23.98,344491.43,274459.51,0.255844146,0.389408097,0
28722,87.18,53.36,56.04,93.46,22.88,344393.01,274459.51,0.274469852,0.404828079,0
46359,87.85,19.03,79.9,101.05,22.05,344294.58,274459.51,0.22431381,0.408792384,0
42845,88,18.05,56.08,107.49,22.13,344196.16,274459.51,0.227469265,0.400743633,0
20071,88,28.32,90.19,113.67,22,344097.73,274459.51,0.191128567,0.389998667,0
44898,88,32.86,58.31,104.4,22,343999.31,274459.51,0.254498005,0.406488404,0
26059,88,23.87,33.19,74.91,22,343900.88,274459.51,0.263421983,0.412961841,0
46547,88,15.21,79.7,45.47,22,343802.46,274459.51,0.228379592,0.407631733,0
45721,88,26.92,56.88,16.14,22.3,343704.03,274459.51,0.271962553,0.405736975,0
31182,88,0.41,79.71,0,23.05,343113.48,274459.51,0.118603967,0.39441552,0
30807,88,0,73.17,8.23,25.58,343015.05,274459.51,0.14769423,0.402670987,0
24188,88,14.86,86.85,29.8,26.32,342916.63,274459.51,0.210581377,0.410730354,0
29224,88,19.75,53.35,51.38,26.1,342818.2,274459.51,0.27725181,0.407297127,0
42849,88,49.16,87.89,72.95,24.58,342719.78,274459.51,0.253660917,0.388156772,0
19982,88,3.58,93.69,94.53,24.15,342621.35,274459.51,0.229781747,0.39352145,0
45043,88,0,48.82,116.1,24.33,342522.93,274459.51,0.212910533,0.391510576,0
44888,88,5.9,89.08,137.68,24.07,342424.5,274459.51,0.197558522,0.397868715,0
28261,88,12.08,51.85,159.25,24.78,342326.08,274459.51,0.229181424,0.399143994,0
28043,88,56.14,86.92,180.83,24.83,342227.65,274459.51,0.308807403,0.411265269,0
5668,87.88,23.31,90.24,202.4,25.77,342129.23,274459.51,0.256612599,0.404154993,0
30313,87.18,20.81,90.23,223.98,27.27,342030.8,274459.51,0.193630755,0.386010818,0
45964,87,0.01,77.8,245.55,29.01,341932.38,274459.51,0.15905714,0.397830568,0
26416,87,25.23,66.84,267.13,30.74,341833.95,274459.51,0.258501947,0.409684144,0
1386,86.97,7.15,71.37,288.7,31.28,341735.53,274459.51,0.189758196,0.400736258,0
30023,86.16,7.61,56.18,310.28,32.02,341637.1,274459.51,0.240918547,0.409271419,0
7471,86.07,13.48,96.57,332.58,33,341538.68,274459.51,0.194022015,0.395108163,0
39147,86.87,30.71,93.02,356.01,33,341440.25,274459.51,0.237889349,0.40249005,0
34945,87,55.7,66.41,358.73,33.02,341341.83,274459.51,0.289143384,0.395483561,0
40356,87,88.24,72.79,337.37,33.21,341243.4,274459.51,0.316971481,0.403381102,0
37647,87,87.76,80.84,317.42,33.45,341144.98,274459.51,0.306620181,0.398345403,0
38523,87,79.01,81.73,299.14,33.56,341046.55,274459.51,0.272109836,0.385875143,0
37958,87,7.12,60.37,282.87,33.89,340948.13,274459.51,0.226124659,0.402747467,0
12613,85.35,100,0,422.94,45.62,337896.94,274459.51,0.454372108,0.425605662,0
29012,85.95,88.68,18.83,449.93,44.88,337798.52,274459.51,0.348092735,0.394553133,0
20284,86,12.33,84.92,477.28,44.33,337700.09,274459.51,0.247382626,0.394710414,0
43985,86.26,76.04,16.64,504.93,43.63,337601.67,274459.51,0.28862673,0.386793502,0
46563,86.92,100,0,489.04,41.69,337503.24,274459.51,0.190501019,0.367398895,0
46485,87,100,0,461.73,39.3,337404.82,274459.51,0.257436544,0.388506502,0
30643,87.13,100,0,431.82,34.45,337306.39,274459.51,0.438322544,0.411701463,0
44902,87.93,92.32,26.13,401.92,34.05,337207.97,274459.51,0.291711509,0.400606953,0
43315,88,3.21,91.82,372.04,34.46,337109.54,274459.51,0.118953347,0.40522825,0
17314,88.5,3.35,75.86,342.17,34.62,337011.12,274459.51,0.136486754,0.408481285,0
32079,89,7.75,66.44,312.34,33.18,336912.69,274459.51,0.274773002,0.421161018,0
19968,89.27,97.74,4.81,282.54,31.41,336814.27,274459.51,0.386424869,0.419315845,0
28912,89.98,47.53,68.69,252.78,29.52,336715.84,274459.51,0.306292474,0.412544943,0
29816,90,30.92,72.65,223.09,29.18,336617.42,274459.51,0.232518137,0.40907573,0
46981,90,19.21,61.81,193.47,29.79,336518.99,274459.51,0.219334781,0.400287882,0
40981,89.7,0.38,94.22,163.94,30.31,336420.57,274459.51,0.176086619,0.386606008,0
27743,89,8.39,96.19,134.64,30.55,336322.14,274459.51,0.186107516,0.38973663,0
45508,89,45.99,63.86,105.48,31.18,336223.72,274459.51,0.21360445,0.404618904,0
45863,89,11.68,58.68,76.66,31.24,336125.29,274459.51,0.200513497,0.404449627,0
10499,89,6.17,65.33,48.72,30.22,336026.87,274459.51,0.209097594,0.387856029,0
24905,89,14.88,60.89,22.12,29.71,335928.44,274459.51,0.268334359,0.399122499,0
3992,89,93.93,11.37,7.25,28.12,335830.02,274459.51,0.358239174,0.411192439,0
37294,89,96.31,0.1,0,20.1,335736.52,274463.95,0.35136345,0.382709131,0
44131,88.57,19.12,0,0,19,335669.01,274493.75,0.300716966,0.363357328,0
24531,88,20.62,78.51,188.72,24.58,346558.36,274557.94,0.166201293,0.374336876,0
21282,89,0.91,87.29,141.79,19.23,352759.15,274557.94,0.173466951,0.38296219,0
36287,88,17.44,56.72,90.2,24.06,346164.66,274557.94,0.183581308,0.393011756,0
20474,88,30.34,79.47,112.33,22.51,346263.09,274557.94,0.207801729,0.374328308,0
45300,86.19,0,68.57,242.07,34.64,340849.7,274557.94,0.20195429,0.433452502,0
38392,88,38.32,64.45,0,22.71,343605.61,274557.94,0.274525791,0.397169627,0
18812,88,87.69,56.47,136.08,22.76,346361.51,274557.94,0.276761532,0.364471339,0
7993,85,100,0,382.87,51.75,337995.37,274557.94,0.460433155,0.451839045,0
16629,88,69.81,24.26,161.76,23.89,346459.94,274557.94,0.268836051,0.374364704,0
12111,84,88.07,29.37,277.1,54.49,338389.07,274557.94,0.415476233,0.434151776,0
46499,88,48.82,69.9,0,22.69,343211.91,274557.94,0.243219674,0.371449813,0
22070,89,62.01,44.02,112.53,17.8,352660.72,274557.94,0.262662828,0.406337008,0
33814,84,0.24,8.52,303.21,53.99,338290.65,274557.94,0.397508383,0.431487598,0
34813,88,67.09,47.99,0,21.85,343310.33,274557.94,0.36567843,0.398281328,0
26873,86,0,56.26,229.38,35,340751.28,274557.94,0.191455007,0.429265127,0
19752,88,67.32,51.47,0,22.23,343507.18,274557.94,0.320666879,0.396655314,0
44918,84.25,41.81,0.33,151.3,35.6,340259.15,274557.94,0.269623846,0.381988511,0
43368,84,89.21,0,151.98,53.12,338979.62,274557.94,0.389467359,0.427569598,0
34093,85.02,0,76.34,180.39,35.01,340456,274557.94,0.097050786,0.403707214,0
43279,84,78.48,0,140.65,36,339963.87,274557.94,0.381587267,0.454281829,0
11407,84,0.08,0,152.28,39.39,339767.02,274557.94,0.46460855,0.47920797,0
35387,84,8.67,0,151.1,42.95,339471.75,274557.94,0.468552887,0.474997126,0
35079,84,0.9,0,139.15,48.41,339274.9,274557.94,0.396152258,0.448006131,0
43392,84,68.44,0,184.48,54.84,338782.77,274557.94,0.426961064,0.459258258,0
5013,84,1.97,0,251.86,54.99,338487.5,274557.94,0.47701183,0.493675284,0
14886,84,0,0,329.35,53.79,338192.22,274557.94,0.394116729,0.43892853,0
42951,88,59.25,29.23,0,21.56,343408.76,274557.94,0.350938201,0.399281047,0
7487,86,0,19.02,219.36,35,340652.85,274557.94,0.080342218,0.355450288,0
20585,85.86,0,4.11,198.8,35,340554.43,274557.94,0.111245252,0.35493426,0
36343,85,0,74.45,164.08,35.03,340357.57,274557.94,0.122366466,0.401844122,0
28153,84,13.31,0,143.25,37.3,340160.72,274557.94,0.439832151,0.467832983,0
39723,84,14.62,0,140.64,36.02,340062.3,274557.94,0.450252354,0.505320169,0
44116,84,91.68,0,143.76,37.34,339865.45,274557.94,0.401157469,0.4326915,0
43714,84,0,0,165.28,40.73,339668.6,274557.94,0.483032793,0.499600247,0
41063,84,72.81,0,164.3,40.65,339570.17,274557.94,0.434286594,0.447799862,0
39547,84,11.32,0,142.12,46.82,339373.32,274557.94,0.447459668,0.48310902,0
4358,84,0,0,139.16,49.78,339176.47,274557.94,0.429812908,0.473579727,0
30751,84,36.86,0,142.59,51.35,339078.05,274557.94,0.413035095,0.462405086,0
12822,84,0.38,0,166.33,53.83,338881.2,274557.94,0.395155162,0.452283621,0
44690,84,88.14,0,205.25,56.35,338684.35,274557.94,0.443011194,0.436438993,0
36478,84,53.01,0,227.77,55.64,338585.92,274557.94,0.447555482,0.46713531,0
29999,84.47,34.45,0,355.85,53.57,338093.8,274557.94,0.420642167,0.454125926,0
39338,88,41.81,77.42,310.46,28.63,353349.7,274557.94,0.319330543,0.379484445,0
3408,88,65.08,51.4,282.42,24.99,353251.28,274557.94,0.283197969,0.370248593,0
13875,88,0,100,254.56,20.62,353152.85,274557.94,0.101834767,0.314535648,0
22910,88.34,0,100,227.14,21,353054.43,274557.94,0.032809559,0.298235156,0
21565,88.97,7.61,100,199.23,20.7,352956,274557.94,0.041766368,0.346238762,0
40055,89,0,100,170.47,20,352857.57,274557.94,0.040268347,0.355665088,0
35397,89,26.1,93.99,82.95,16.88,352562.3,274557.94,0.153751999,0.388060808,0
40890,89,14.72,93.16,53.62,13.93,352463.87,274557.94,0.080667928,0.382534601,0
15389,89,37.66,95.14,24.88,11.35,352365.45,274557.94,0.096719101,0.387678333,0
37887,89.03,33.38,94.58,0,8.86,352267.02,274557.94,0.141335011,0.392388888,0
28524,89.94,96.69,20.54,0,6.74,352168.6,274557.94,0.376927525,0.419036224,0
18126,90,72.18,34.71,0,6.32,352070.17,274557.94,0.273026526,0.506132357,0
37560,90,4.08,89.01,0.78,7.51,351971.75,274557.94,0.111004315,0.653343126,0
37113,90,58.38,57.14,30.78,7.47,351873.32,274557.94,0.206243798,0.435175896,0
29373,90,1.81,100,60.78,8.03,351774.9,274557.94,0.072488084,0.389111303,0
17819,89.61,0.57,100,90.78,8.33,351676.47,274557.94,0.035350736,0.385446921,0
3570,89.1,4.15,99.19,120.78,8.18,351578.05,274557.94,0.063266002,0.373294353,0
414,89,16.36,72.48,150.78,8.34,351479.62,274557.94,0.087380834,0.399603583,0
46039,89,8.52,70.75,180.78,11.75,351381.2,274557.94,0.071031302,0.369192101,0
30170,89,5.63,83.06,210.78,12.25,351282.77,274557.94,0.110799685,0.346766859,0
25902,89,5,75.92,240.78,6.1,351184.35,274557.94,0.115602121,0.375459939,0
45405,89,47.18,75.5,270.78,14.05,351085.92,274557.94,0.189739034,0.384901725,0
30889,89,19.08,59.96,300.78,15.61,350987.5,274557.94,0.196286455,0.384287164,0
38985,89,54.33,55.74,330.78,11.1,350889.07,274557.94,0.229381487,0.393049493,0
13775,89,0,99.9,360.78,11.73,350790.65,274557.94,0.102851011,0.392464809,0
6656,88.39,7.61,89.5,390.78,12.94,350692.22,274557.94,0.072155431,0.421831012,0
32807,88,7.35,81.08,420.78,13.62,350593.8,274557.94,0.09723755,0.376101881,0
21695,88,33.54,57.47,450.78,15.6,350495.37,274557.94,0.232359573,0.391334854,0
10367,88,16.31,37.09,480.78,16.87,350396.95,274557.94,0.205545783,0.396845415,0
29967,88,0,21.52,510.78,19.31,350298.52,274557.94,0.064037807,0.380543247,0
32237,88,22.91,79.24,540.78,20.9,350200.09,274557.94,0.205088988,0.405224115,0
16008,88,55.7,0,570.78,23.92,350101.67,274557.94,0.387228996,0.450438447,0
10055,88,79.22,0,600.78,24.51,350003.24,274557.94,0.364609122,0.420890599,0
2141,88,8.13,48.4,630.78,24.09,349904.82,274557.94,0.238747209,0.397929512,0
31044,88,3.06,94.03,660.78,25.01,349806.39,274557.94,0.094190121,0.387774184,0
24995,88,0,86.43,690.78,24.93,349707.97,274557.94,0.153904602,0.39232254,0
46706,88,6.3,99.76,720.78,25.01,349609.54,274557.94,0.123383753,0.390773937,0
31958,88,16.55,90.14,750.78,25,349511.12,274557.94,0.109129906,0.38552966,0
44771,87.39,7.61,93.21,780.78,25,349412.69,274557.94,0.114210561,0.390568562,0
4990,87.89,32.53,78.55,810.78,25,349314.27,274557.94,0.216272846,0.401279144,0
33759,88,24.49,78.18,818.18,24.99,349215.84,274557.94,0.176940039,0.384456888,0
35916,88,15.83,98.48,813.76,24.29,349117.42,274557.94,0.068712339,0.365957208,0
44650,88,37.75,61.3,809.45,24.96,349018.99,274557.94,0.085128941,0.35885904,0
26577,88,31.95,60.39,805.42,25.05,348920.57,274557.94,0.154483661,0.364435576,0
45639,88,0.53,76.24,801.87,25,348822.14,274557.94,0.15793696,0.380791239,0
41156,88,15.88,84.54,799.35,25.06,348723.72,274557.94,0.157967314,0.377666093,0
33301,88,6.17,92.7,797.94,25,348625.29,274557.94,0.076616108,0.371451117,0
18244,88,21.46,71.65,775.43,24.75,348526.87,274557.94,0.144077718,0.384343453,0
35206,88,54.87,49.13,745.61,24.79,348428.44,274557.94,0.147551596,0.378108658,0
43912,88,55.16,53.11,715.8,20.6,348330.02,274557.94,0.196686253,0.390658826,0
4682,88,9.88,92.14,686.01,19.7,348231.59,274557.94,0.092450872,0.447258651,0
18881,88.6,0,99.58,656.24,17.79,348133.17,274557.94,0.067390338,0.509386659,0
46594,88.48,0,100,626.49,16.05,348034.74,274557.94,0.07455872,0.609541945,0
34139,88,0,100,596.76,16,347936.32,274557.94,0.119603038,0.61525844,0
39312,88,13.37,78.68,567.07,16.68,347837.89,274557.94,0.278572261,0.451127291,0
15533,88,77.53,35.04,537.4,20.56,347739.46,274557.94,0.293864399,0.39615266,0
28838,88.68,5.23,81.21,507.78,21.88,347641.04,274557.94,0.134740055,0.367619768,0
20942,88.71,2.1,100,478.21,21.92,347542.61,274557.94,0.076623082,0.33342775,0
31033,88,0,100,448.69,22,347444.19,274557.94,0.033408314,0.342739858,0
42676,88,0,100,419.23,22.24,347345.76,274557.94,0.101092383,0.365918167,0
46957,88.01,54,70.1,389.87,22.9,347247.34,274557.94,0.221418381,0.374979712,0
39956,88.09,12.91,83.99,360.6,23.42,347148.91,274557.94,0.22658278,0.377910361,0
14982,88.23,19.02,65.37,331.44,23.97,347050.49,274557.94,0.185602605,0.377252288,0
37118,88,58.21,37.37,302.34,24.76,346952.06,274557.94,0.163052723,0.37350025,0
17296,88,60.66,65.6,273.42,24.19,346853.64,274557.94,0.188411117,0.388914831,0
5151,88,13.8,54.2,244.77,24.32,346755.21,274557.94,0.179751486,0.399905108,0
47236,88,0,91.61,216.48,24.56,346656.79,274557.94,0.114282161,0.390511043,0
39946,88,27.83,30.36,71.44,25.46,346066.24,274557.94,0.211410284,0.403641947,0
19723,88,13.81,90.15,62.2,25.59,345967.81,274557.94,0.18414253,0.390020683,0
43561,88,10.48,92.36,61.95,25.27,345869.39,274557.94,0.111948684,0.385661274,0
37216,88,4.06,100,66.6,24.96,345770.96,274557.94,0.075553536,0.394502357,0
43030,88,8.87,98.33,81.7,24.9,345672.54,274557.94,0.170463324,0.432246923,0
40304,88,93.12,22.6,81.87,25.9,345574.11,274557.94,0.389912516,0.446823947,0
13848,88,100,0,82.81,27.66,345475.69,274557.94,0.47074908,0.442220643,0
40242,87.86,96.98,7.84,84.43,29.9,345377.26,274557.94,0.39239797,0.407448001,0
15609,87.43,29.19,35.56,89.74,32.54,345278.83,274557.94,0.3278144,0.401010513,0
16599,87.41,61.05,64.46,95.15,32.27,345180.41,274557.94,0.31427598,0.402499177,0
1533,87.51,50.03,88.71,97.45,31.55,345081.98,274557.94,0.289555043,0.398828946,0
46204,87.57,68.82,75.49,99.53,31.22,344983.56,274557.94,0.308202058,0.391526222,0
5166,87.12,45.32,77.93,102.04,29.78,344885.13,274557.94,0.311076522,0.395527445,0
8731,87.01,68.18,80.78,104.16,28.68,344786.71,274557.94,0.282365143,0.389803573,0
15555,87,28.73,34.24,105.29,27.02,344688.28,274557.94,0.215596348,0.384181477,0
39244,87,31.77,94.6,108.57,24.74,344589.86,274557.94,0.209064201,0.3730914,0
36285,87,55.18,64.01,114.42,24.59,344491.43,274557.94,0.247702762,0.391200781,0
44443,87,62.37,57.86,122.48,23.37,344393.01,274557.94,0.263105094,0.402412489,0
46749,87.08,47.28,68.11,130.08,22.68,344294.58,274557.94,0.250070602,0.39718695,0
9531,87.82,9.74,66.45,136.69,22.9,344196.16,274557.94,0.222531959,0.393370464,0
18486,88,1.17,93.91,139.66,22.13,344097.73,274557.94,0.222553566,0.393611677,0
45883,88,8.25,82.48,110.15,22.05,343999.31,274557.94,0.25184685,0.410155878,0
16225,88,39.44,67.52,80.9,22.14,343900.88,274557.94,0.245911807,0.408058092,0
39183,88,38.98,66.45,52.13,22,343802.46,274557.94,0.24226962,0.411044843,0
40245,88,63.55,36.93,23.66,22.13,343704.03,274557.94,0.283816904,0.399903692,0
43712,88,9.19,87.88,0,23.24,343113.48,274557.94,0.172815099,0.387480259,0
32131,88,16.62,72.27,0,24.9,343015.05,274557.94,0.238260686,0.390517004,0
12984,88,15.82,88.02,8.96,25.21,342916.63,274557.94,0.226084739,0.394113027,0
24591,88,56.47,51.4,30.53,24.93,342818.2,274557.94,0.291974604,0.402834713,0
39794,88,81.55,48.95,52.11,24.01,342719.78,274557.94,0.332768053,0.402383693,0
35289,88,71.14,85.63,73.68,24,342621.35,274557.94,0.303337485,0.395169221,0
18570,88,4.98,87.56,95.26,24,342522.93,274557.94,0.216500908,0.388733037,0
16199,88,0,85.87,116.83,24,342424.5,274557.94,0.151146084,0.395471975,0
11885,88,7.61,88.71,138.41,24.21,342326.08,274557.94,0.172642797,0.400494151,0
34809,88,30.29,88.67,159.98,24.66,342227.65,274557.94,0.275966674,0.396996848,0
42110,87.15,44.07,69.14,181.56,25.39,342129.23,274557.94,0.211876482,0.400795527,0
15815,87,59.38,55.03,203.13,26.95,342030.8,274557.94,0.232099861,0.380961932,0
27004,87,10.76,68.83,224.71,27.73,341932.38,274557.94,0.176614255,0.386508331,0
41893,87,24.18,85.35,246.28,29.03,341833.95,274557.94,0.23266083,0.402571633,0
311,86.43,8.28,90.76,267.87,29.82,341735.53,274557.94,0.184193388,0.394121558,0
43628,86,54.78,93.63,290.32,31.08,341637.1,274557.94,0.229886711,0.402786732,0
41284,86.63,42.04,89.85,314.04,32.29,341538.68,274557.94,0.197199106,0.388529599,0
22108,87,37.13,87.56,338.75,33.15,341440.25,274557.94,0.223052964,0.386415646,0
18940,87,24.15,93.99,339.03,33.79,341341.83,274557.94,0.237719864,0.385653563,0
45791,87,10.16,74.17,316.34,33.84,341243.4,274557.94,0.287369519,0.415292345,0
25290,87,37.58,46.66,294.96,34.35,341144.98,274557.94,0.277629167,0.407558009,0
44632,87,57.32,36.63,275.2,34.76,341046.55,274557.94,0.255426764,0.390769318,0
47024,86.87,7.85,67.27,257.42,34.56,340948.13,274557.94,0.219384551,0.406628139,0
6420,85,100,0,410.31,49.04,337896.94,274557.94,0.475150079,0.439287908,0
5834,85.55,64.02,12.43,438.08,47.69,337798.52,274557.94,0.383862227,0.411784686,0
34816,86,50.35,56.43,466.13,46.28,337700.09,274557.94,0.358577073,0.416372568,0
38442,86,87.47,4.24,494.4,44.22,337601.67,274557.94,0.397068053,0.413045511,0
43282,86.12,100,0,494.64,42.68,337503.24,274557.94,0.256401598,0.367969051,0
23650,86.86,100,2.33,464.91,42,337404.82,274557.94,0.275949419,0.376822799,0
34153,87,69.38,15.94,435.22,37.73,337306.39,274557.94,0.324019879,0.397215188,0
38301,87.29,35.77,72.34,405.57,35.57,337207.97,274557.94,0.206107438,0.397643261,0
16364,87.99,9.7,91.14,375.95,35.02,337109.54,274557.94,0.174673498,0.415432788,0
34131,88.08,21.64,79.29,346.39,35.12,337011.12,274557.94,0.154594362,0.409832038,0
40210,88.95,6.12,72.92,316.92,34.02,336912.69,274557.94,0.186212137,0.406030826,0
40613,89,31.07,75.95,287.55,31.62,336814.27,274557.94,0.276594996,0.389860757,0
43698,89.48,11.58,78.63,258.33,29.79,336715.84,274557.94,0.242765352,0.391476192,0
20868,90,79.54,20.27,229.17,29.12,336617.42,274557.94,0.341345131,0.398607776,0
42112,89.81,36.46,85.61,200.18,29.26,336518.99,274557.94,0.175219446,0.379261114,0
11202,89.42,0,92.48,171.53,30.55,336420.57,274557.94,0.115437865,0.389673971,0
15679,89,52.42,78.18,143.28,31.01,336322.14,274557.94,0.270484209,0.40119864,0
8295,89,31.25,75.32,115.76,31.28,336223.72,274557.94,0.178511605,0.364614725,0
26695,89,11.88,68.72,89.01,31.29,336125.29,274557.94,0.215174094,0.388583578,0
33739,89,5.71,65.33,63.69,31,336026.87,274557.94,0.234406561,0.399863534,0
45031,89,35.07,26.83,43.88,30.23,335928.44,274557.94,0.289289474,0.407972783,0
33619,89,34.82,78.23,24.13,27.31,335830.02,274557.94,0.213278145,0.391564853,0
35910,89,51.21,43.18,2.02,23.63,335731.59,274557.94,0.274145335,0.397092588,0
10420,89,69.15,0,0,19.52,335652.48,274562.91,0.326381058,0.389881059,0
26582,89,18.47,51.07,0,21.64,335649.38,274635,0.292782336,0.405308567,0
21224,89,8.29,92.59,5.33,24.81,335732.34,274655.58,0.167570189,0.394666307,0
42272,88,78.89,17.65,533.62,20.94,347739.46,274656.36,0.312253892,0.397593491,0
40244,88,67.24,23.16,0,22.99,343310.33,274656.36,0.330908865,0.409973934,0
45479,86.1,49.94,85.71,233.05,35.05,340948.13,274656.36,0.276634634,0.40020179,0
35063,89,20.74,76,132.7,18.58,352759.15,274656.36,0.182843238,0.386993699,0
47409,85,100,0,371.31,53.14,337995.37,274656.36,0.452476084,0.443743542,0
44088,88,42,56.41,0,22.96,343408.76,274656.36,0.257659853,0.405991413,0
22120,88,36.3,76.38,0,22.57,343507.18,274656.36,0.211761996,0.398293063,0
45036,84,11.85,37.84,288.77,54,338290.65,274656.36,0.366096944,0.429227389,0
29721,86,26.22,72.52,215.98,35,340849.7,274656.36,0.290036142,0.427765064,0
13236,89,71.79,43.35,104.47,16.92,352660.72,274656.36,0.347220361,0.412999429,0
38709,84.31,44.31,12.51,343.38,54,338093.8,274656.36,0.394783109,0.454873964,0
